0.86538,1.0,1.0,6.6922e-12,1.0,9.66e-12,1.0,1.3929e-11,1.0,0.55387
0.86538,1.0,1.0,1.3497e-11,1.0,0.075049,1.0,5.1237e-12,1.0,0.571
0.86538,1.0,1.0,3.9033e-11,1.0,0.027423,1.0,1.4817e-11,1.0,0.73346
0.86538,1.0,1.0,1.7792e-11,1.0,0.26894,1.0,6.7539e-12,1.0,0.75788
0.86538,1.0,1.0,6.1811e-12,1.0,8.9222e-12,1.0,1.2865e-11,1.0,0.41231
0.86538,1.0,1.0,3.9639e-12,1.0,5.7218e-12,1.0,8.2504e-12,1.0,0.78234
0.86538,1.0,1.0,6.4636e-12,1.0,9.33e-12,1.0,1.3453e-11,1.0,0.50229
0.86538,1.0,1.0,6.2009e-12,1.0,8.9508e-12,1.0,1.2906e-11,1.0,0.61981
0.86538,1.0,1.0,2.0424e-11,1.0,0.0091737,1.0,7.7529e-12,1.0,0.65699
0.86538,1.0,1.0,1.6178e-11,1.0,0.18602,1.0,6.1412e-12,1.0,0.78694
0.86538,1.0,1.0,7.173e-12,1.0,0.151,1.0,2.7229e-12,1.0,0.95957
0.86538,1.0,1.0,5.694e-12,1.0,0.12782,1.0,2.1615e-12,1.0,0.65728
0.86538,1.0,1.0,3.6515e-12,1.0,5.2708e-12,1.0,7.6001e-12,1.0,0.64652
0.86538,1.0,1.0,7.1207e-12,1.0,0.35324,1.0,2.703e-12,1.0,0.85465
0.86538,1.0,1.0,4.2813e-11,1.0,0.21452,1.0,1.6252e-11,1.0,0.57837
0.86538,1.0,1.0,4.3091e-11,1.0,0.17095,1.0,1.6357e-11,1.0,0.65716
0.86538,1.0,1.0,1.3116e-11,1.0,0.15506,1.0,4.9788e-12,1.0,0.7352
0.86538,1.0,1.0,4.4897e-11,1.0,0.22145,1.0,1.7043e-11,1.0,0.84377
0.86538,1.0,1.0,8.7428e-12,1.0,0.3677,1.0,3.3188e-12,1.0,0.67205
0.86538,1.0,1.0,3.5467e-12,1.0,5.1196e-12,1.0,7.382e-12,1.0,0.81485
0.86538,1.0,1.0,4.076e-12,1.0,5.8837e-12,1.0,8.4838e-12,1.0,0.70048
0.86538,1.0,1.0,1.1657e-11,1.0,0.19865,1.0,4.425e-12,1.0,0.49305
0.86538,1.0,1.0,6.706e-12,1.0,9.68e-12,1.0,1.3958e-11,1.0,0.52647
0.86538,1.0,1.0,3.6712e-11,1.0,0.41232,1.0,1.3936e-11,1.0,0.59574
0.86538,1.0,1.0,4.1394e-12,1.0,5.9751e-12,1.0,8.6157e-12,1.0,0.72369
0.86538,1.0,1.0,6.5197e-12,1.0,9.4111e-12,1.0,1.357e-11,1.0,0.51695
0.86538,1.0,1.0,2.4136e-11,1.0,0.23215,1.0,9.1621e-12,1.0,0.5267
0.86538,1.0,1.0,2.896e-11,1.0,0.25622,1.0,1.0993e-11,1.0,0.76801
0.86538,1.0,1.0,6.2401e-12,1.0,9.0074e-12,1.0,1.2988e-11,1.0,0.44817
0.86538,1.0,1.0,6.5051e-12,1.0,9.39e-12,1.0,1.354e-11,1.0,0.60407
0.86538,1.0,1.0,6.9026e-12,1.0,9.9638e-12,1.0,1.4367e-11,1.0,0.56298
0.86538,1.0,1.0,2.4451e-11,1.0,0.011517,1.0,9.2816e-12,1.0,0.57059
0.86538,1.0,1.0,3.8968e-12,1.0,5.6249e-12,1.0,8.1107e-12,1.0,0.74357
0.86538,1.0,1.0,4.3119e-11,1.0,0.11487,1.0,1.6368e-11,1.0,0.65736
0.86538,1.0,1.0,9.4367e-12,1.0,0.22924,1.0,3.5822e-12,1.0,0.72656
0.86538,1.0,1.0,4.9945e-11,1.0,0.030268,1.0,1.8959e-11,1.0,0.86039
0.86538,1.0,1.0,4.1114e-12,1.0,5.9347e-12,1.0,8.5574e-12,1.0,0.78258
0.86538,1.0,1.0,1.3701e-11,1.0,0.0043119,1.0,5.201e-12,1.0,0.62539
0.86538,1.0,1.0,6.4377e-12,1.0,9.2927e-12,1.0,1.3399e-11,1.0,0.45488
0.86538,1.0,1.0,3.3791e-12,1.0,4.8776e-12,1.0,7.0332e-12,1.0,0.64187
0.86538,1.0,1.0,3.0553e-12,1.0,4.4103e-12,1.0,6.3593e-12,1.0,0.28537
0.86538,1.0,1.0,7.6509e-12,1.0,0.030838,1.0,2.9043e-12,1.0,0.63298
0.86538,1.0,1.0,8.5449e-12,1.0,0.15275,1.0,3.2437e-12,1.0,0.65679
0.86538,1.0,1.0,3.834e-11,1.0,0.51037,1.0,1.4554e-11,1.0,0.54961
0.86538,1.0,1.0,1.1747e-11,1.0,1.6956e-11,1.0,2.4449e-11,1.0,0.79877
0.86538,1.0,1.0,6.5395e-12,1.0,9.4396e-12,1.0,1.3611e-11,1.0,0.56403
0.86538,1.0,1.0,7.9619e-12,1.0,0.12308,1.0,3.0224e-12,1.0,0.59999
0.86538,1.0,1.0,6.3345e-12,1.0,9.1437e-12,1.0,1.3184e-11,1.0,0.48717
0.86538,1.0,1.0,3.535e-12,1.0,5.1026e-12,1.0,7.3576e-12,1.0,0.66601
0.86538,1.0,1.0,6.322e-12,1.0,9.1257e-12,1.0,1.3158e-11,1.0,0.41589
0.86538,1.0,1.0,1.4213e-11,1.0,0.087414,1.0,5.3953e-12,1.0,0.38522
0.86538,1.0,1.0,9.0648e-12,1.0,0.25684,1.0,3.441e-12,1.0,0.70718
0.86538,1.0,1.0,8.5047e-12,1.0,0.091778,1.0,3.2284e-12,1.0,0.82761
0.86538,1.0,1.0,8.1712e-12,1.0,0.033879,1.0,3.1018e-12,1.0,0.63452
0.86538,1.0,1.0,2.8177e-12,1.0,4.0672e-12,1.0,5.8646e-12,1.0,0.26185
0.86538,1.0,1.0,1.8543e-11,1.0,0.24514,1.0,7.0389e-12,1.0,0.38429
0.86538,1.0,1.0,2.5418e-11,1.0,0.47587,1.0,9.6488e-12,1.0,0.41047
0.86538,1.0,1.0,6.4001e-12,1.0,9.2384e-12,1.0,1.3321e-11,1.0,0.60743
0.86538,1.0,1.0,1.1908e-11,1.0,0.15245,1.0,4.5203e-12,1.0,0.34957
0.86538,1.0,1.0,4.5149e-11,1.0,0.15142,1.0,1.7139e-11,1.0,0.61401
0.86538,1.0,1.0,4.3958e-11,1.0,0.21949,1.0,1.6687e-11,1.0,0.62993
0.86538,1.0,1.0,1.4124e-11,1.0,0.084794,1.0,5.3615e-12,1.0,0.46289
0.86538,1.0,1.0,6.3242e-12,1.0,9.1289e-12,1.0,1.3163e-11,1.0,0.60915
0.86538,1.0,1.0,8.2414e-12,1.0,0.36908,1.0,3.1285e-12,1.0,0.53345
0.86538,1.0,1.0,4.9185e-11,1.0,0.021631,1.0,1.8671e-11,1.0,0.71491
0.86538,1.0,1.0,2.7763e-12,1.0,4.0075e-12,1.0,5.7785e-12,1.0,0.69651
0.86538,1.0,1.0,7.0781e-12,1.0,0.23662,1.0,2.6869e-12,1.0,0.59907
0.86538,1.0,1.0,8.5615e-12,1.0,0.152,1.0,3.25e-12,1.0,0.65938
0.86538,1.0,1.0,4.7844e-11,1.0,0.091314,1.0,1.8162e-11,1.0,0.75783
0.86538,1.0,1.0,2.2502e-11,1.0,0.25539,1.0,8.5417e-12,1.0,0.79372
0.86538,1.0,1.0,7.3097e-12,1.0,0.5519,1.0,2.7748e-12,1.0,0.72144
0.86538,1.0,1.0,6.4792e-12,1.0,9.3525e-12,1.0,1.3486e-11,1.0,0.56115
0.86538,1.0,1.0,7.7537e-12,1.0,0.19317,1.0,2.9433e-12,1.0,0.58931
0.86538,1.0,1.0,1.5158e-11,1.0,0.14222,1.0,5.7541e-12,1.0,0.45571
0.86538,1.0,1.0,4.1723e-11,1.0,0.02575,1.0,1.5838e-11,1.0,0.89708
0.86538,1.0,1.0,4.1851e-12,1.0,6.0411e-12,1.0,8.7107e-12,1.0,0.74807
0.86538,1.0,1.0,1.6142e-11,1.0,0.0047506,1.0,6.1274e-12,1.0,0.78486
0.86538,1.0,1.0,2.6395e-11,1.0,0.03178,1.0,1.002e-11,1.0,0.85282
0.86538,1.0,1.0,6.334e-12,1.0,9.143e-12,1.0,1.3184e-11,1.0,0.4339
0.86538,1.0,1.0,1.2764e-11,1.0,0.069044,1.0,4.8451e-12,1.0,0.41378
0.86538,1.0,1.0,2.226e-12,1.0,3.2131e-12,1.0,4.6331e-12,1.0,0.33322
0.86538,1.0,1.0,2.9027e-12,1.0,4.1899e-12,1.0,6.0415e-12,1.0,0.70354
0.86538,1.0,1.0,2.9012e-11,1.0,0.35557,1.0,1.1013e-11,1.0,0.73261
0.86538,1.0,1.0,3.2857e-12,1.0,4.7428e-12,1.0,6.8388e-12,1.0,0.76342
0.86538,1.0,1.0,4.0634e-12,1.0,5.8654e-12,1.0,8.4575e-12,1.0,0.62193
0.86538,1.0,1.0,6.779e-12,1.0,9.7854e-12,1.0,1.411e-11,1.0,0.54112
0.86538,1.0,1.0,4.7635e-11,1.0,0.27681,1.0,1.8083e-11,1.0,0.65656
0.86538,1.0,1.0,3.0326e-11,1.0,0.25012,1.0,1.1512e-11,1.0,0.44563
0.86538,1.0,1.0,1.9763e-11,1.0,0.26154,1.0,7.502e-12,1.0,0.43062
0.86538,1.0,1.0,3.9383e-12,1.0,5.6849e-12,1.0,8.1971e-12,1.0,0.68863
0.86538,1.0,1.0,2.7056e-12,1.0,3.9054e-12,1.0,5.6313e-12,1.0,0.093743
0.86538,1.0,1.0,2.7651e-11,1.0,0.23424,1.0,1.0496e-11,1.0,0.45813
0.86538,1.0,1.0,5.1496e-11,1.0,0.062996,1.0,1.9548e-11,1.0,0.77498
0.86538,1.0,1.0,8.5063e-12,1.0,0.21086,1.0,3.229e-12,1.0,0.6234
0.86538,1.0,1.0,4.8615e-11,1.0,0.4603,1.0,1.8454e-11,1.0,0.73839
0.86538,1.0,1.0,4.0277e-11,1.0,0.31759,1.0,1.5289e-11,1.0,0.78354
0.86538,1.0,1.0,6.5563e-12,1.0,0.021993,1.0,2.4888e-12,1.0,0.59915
0.86538,1.0,1.0,8.8672e-12,1.0,0.097028,1.0,3.366e-12,1.0,0.86139
0.86538,1.0,1.0,3.4177e-12,1.0,4.9333e-12,1.0,7.1134e-12,1.0,0.65815
0.86538,1.0,1.0,9.4972e-12,1.0,0.15669,1.0,3.6052e-12,1.0,0.66211
0.86538,1.0,1.0,6.7929e-12,1.0,9.8053e-12,1.0,1.4138e-11,1.0,0.49091
0.86538,1.0,1.0,6.7197e-12,1.0,9.6997e-12,1.0,1.3986e-11,1.0,0.5114
0.86538,1.0,1.0,6.4131e-12,1.0,9.2572e-12,1.0,1.3348e-11,1.0,0.52091
0.86538,1.0,1.0,1.5336e-11,1.0,0.11232,1.0,5.8216e-12,1.0,0.52575
0.86538,1.0,1.0,8.6428e-12,1.0,0.049594,1.0,3.2808e-12,1.0,0.61487
0.86538,1.0,1.0,4.0597e-11,1.0,0.40061,1.0,1.5411e-11,1.0,0.49693
0.86538,1.0,1.0,3.5432e-12,1.0,5.1146e-12,1.0,7.3748e-12,1.0,0.35655
0.86538,1.0,1.0,1.1637e-11,1.0,0.14342,1.0,4.4174e-12,1.0,0.81692
0.86538,1.0,1.0,6.3745e-12,1.0,9.2015e-12,1.0,1.3268e-11,1.0,0.46501
0.86538,1.0,1.0,4.6652e-11,1.0,0.019438,1.0,1.7709e-11,1.0,0.60956
0.86538,1.0,1.0,1.4403e-11,1.0,0.16139,1.0,5.4675e-12,1.0,0.78318
0.86538,1.0,1.0,3.5392e-12,1.0,5.1087e-12,1.0,7.3664e-12,1.0,0.66837
0.86538,1.0,1.0,6.2531e-12,1.0,9.0262e-12,1.0,1.3015e-11,1.0,0.41979
0.86538,1.0,1.0,4.374e-11,1.0,0.6127,1.0,1.6604e-11,1.0,0.48801
0.86538,1.0,1.0,4.5336e-11,1.0,0.10265,1.0,1.721e-11,1.0,0.58158
0.86538,1.0,1.0,6.4136e-12,1.0,9.2578e-12,1.0,1.3349e-11,1.0,0.59003
0.86538,1.0,1.0,2.8845e-11,1.0,0.25523,1.0,1.095e-11,1.0,0.7995
0.86538,1.0,1.0,5.2773e-12,1.0,7.6177e-12,1.0,1.0984e-11,1.0,0.62232
0.86538,1.0,1.0,2.8044e-11,1.0,0.33023,1.0,1.0646e-11,1.0,0.76081
0.86538,1.0,1.0,6.4849e-12,1.0,9.3608e-12,1.0,1.3498e-11,1.0,0.60109
0.86538,1.0,1.0,6.1923e-12,1.0,8.9384e-12,1.0,1.2888e-11,1.0,0.60636
0.86538,1.0,1.0,7.1521e-12,1.0,0.30156,1.0,2.715e-12,1.0,0.61515
0.86538,1.0,1.0,6.4056e-12,1.0,9.2464e-12,1.0,1.3333e-11,1.0,0.61063
0.86538,1.0,1.0,9.175e-12,1.0,0.072094,1.0,3.4829e-12,1.0,0.59094
0.86538,1.0,1.0,4.6635e-11,1.0,0.41115,1.0,1.7703e-11,1.0,0.56672
0.86538,1.0,1.0,6.9699e-12,1.0,0.30589,1.0,2.6458e-12,1.0,0.544
0.86538,1.0,1.0,2.8443e-11,1.0,0.35259,1.0,1.0797e-11,1.0,0.77341
0.86538,1.0,1.0,2.0758e-11,1.0,0.0088625,1.0,7.8799e-12,1.0,0.60304
0.86538,1.0,1.0,1.1289e-11,1.0,0.18501,1.0,4.2854e-12,1.0,0.67901
0.86538,1.0,1.0,6.5913e-12,1.0,0.13498,1.0,2.5021e-12,1.0,0.66451
0.86538,1.0,1.0,6.6447e-12,1.0,9.5915e-12,1.0,1.383e-11,1.0,0.47465
0.86538,1.0,1.0,1.4014e-11,1.0,0.076323,1.0,5.3197e-12,1.0,0.53833
0.86538,1.0,1.0,2.715e-11,1.0,0.43861,1.0,1.0306e-11,1.0,0.78598
0.86538,1.0,1.0,4.2974e-12,1.0,6.2032e-12,1.0,8.9445e-12,1.0,0.77769
0.86538,1.0,1.0,1.6816e-11,1.0,2.4273e-11,1.0,3.5e-11,1.0,0.87743
0.86538,1.0,1.0,4.1519e-12,1.0,5.9932e-12,1.0,8.6417e-12,1.0,0.77214
0.86538,1.0,1.0,6.2125e-12,1.0,8.9676e-12,1.0,1.2931e-11,1.0,0.62697
0.86538,1.0,1.0,2.4336e-12,1.0,3.5129e-12,1.0,5.0653e-12,1.0,0.79279
0.86538,1.0,1.0,1.2248e-11,1.0,0.23257,1.0,4.6493e-12,1.0,0.68159
0.86538,1.0,1.0,6.7729e-12,1.0,9.7765e-12,1.0,1.4097e-11,1.0,0.51126
0.86538,1.0,1.0,3.9556e-12,1.0,5.7099e-12,1.0,8.2332e-12,1.0,0.67295
0.86538,1.0,1.0,3.882e-12,1.0,5.6036e-12,1.0,8.0799e-12,1.0,0.85397
0.86538,1.0,1.0,1.2673e-11,1.0,0.067329,1.0,4.8108e-12,1.0,0.5656
0.86538,1.0,1.0,2.9936e-11,1.0,0.3157,1.0,1.1364e-11,1.0,0.7401
0.86538,1.0,1.0,6.6787e-12,1.0,9.6405e-12,1.0,1.3901e-11,1.0,0.56792
0.86538,1.0,1.0,5.1745e-11,1.0,0.31057,1.0,1.9643e-11,1.0,0.53919
0.86538,1.0,1.0,8.9628e-12,1.0,0.16965,1.0,3.4023e-12,1.0,0.93581
0.86538,1.0,1.0,4.7222e-11,1.0,0.049841,1.0,1.7926e-11,1.0,0.72014
0.86538,1.0,1.0,1.1719e-11,1.0,0.218,1.0,4.4486e-12,1.0,0.65631
0.86538,1.0,1.0,4.2735e-11,1.0,0.095595,1.0,1.6222e-11,1.0,0.59343
0.86538,1.0,1.0,2.631e-11,1.0,0.36476,1.0,9.9876e-12,1.0,0.62856
0.86538,1.0,1.0,4.3927e-11,1.0,0.52867,1.0,1.6675e-11,1.0,0.79812
0.86538,1.0,1.0,2.1704e-11,1.0,0.28428,1.0,8.2389e-12,1.0,0.42293
0.86538,1.0,1.0,6.654e-12,1.0,9.6049e-12,1.0,1.385e-11,1.0,0.53334
0.86538,1.0,1.0,1.4034e-11,1.0,0.13411,1.0,5.3275e-12,1.0,0.40529
0.86538,1.0,1.0,7.1214e-12,1.0,0.033431,1.0,2.7033e-12,1.0,0.50688
0.86538,1.0,1.0,1.3355e-11,1.0,0.19489,1.0,5.0695e-12,1.0,0.74086
0.86538,1.0,1.0,9.4531e-12,1.0,0.12869,1.0,3.5884e-12,1.0,0.7586
0.86538,1.0,1.0,6.896e-12,1.0,9.9542e-12,1.0,1.4353e-11,1.0,0.53968
0.86538,1.0,1.0,3.937e-12,1.0,5.6829e-12,1.0,8.1943e-12,1.0,0.68012
0.86538,1.0,1.0,4.0774e-12,1.0,5.8856e-12,1.0,8.4866e-12,1.0,0.65063
0.86538,1.0,1.0,6.2186e-12,1.0,8.9764e-12,1.0,1.2943e-11,1.0,0.41781
0.86538,1.0,1.0,8.885e-12,1.0,0.12416,1.0,3.3728e-12,1.0,0.6984
0.86538,1.0,1.0,2.3731e-11,1.0,0.19254,1.0,9.0085e-12,1.0,0.8036
0.86538,1.0,1.0,9.3267e-12,1.0,0.12154,1.0,3.5405e-12,1.0,0.5866
0.86538,1.0,1.0,5.0169e-11,1.0,0.10098,1.0,1.9044e-11,1.0,0.62659
0.86538,1.0,1.0,6.5421e-12,1.0,9.4434e-12,1.0,1.3617e-11,1.0,0.47067
0.86538,1.0,1.0,7.071e-12,1.0,0.17065,1.0,2.6842e-12,1.0,0.59012
0.86538,1.0,1.0,6.5936e-12,1.0,9.5177e-12,1.0,1.3724e-11,1.0,0.55486
0.86538,1.0,1.0,1.2096e-11,1.0,0.86089,1.0,4.5915e-12,1.0,0.537
0.86538,1.0,1.0,3.6931e-11,1.0,0.27668,1.0,1.4019e-11,1.0,0.44528
0.86538,1.0,1.0,3.8145e-11,1.0,0.038336,1.0,1.448e-11,1.0,0.7589
0.86538,1.0,1.0,1.5026e-11,1.0,0.13421,1.0,5.704e-12,1.0,0.44134
0.86538,1.0,1.0,3.9088e-12,1.0,5.6422e-12,1.0,8.1356e-12,1.0,0.63473
0.86538,1.0,1.0,6.4655e-12,1.0,9.3327e-12,1.0,1.3457e-11,1.0,0.57319
0.86538,1.0,1.0,6.6386e-12,1.0,9.5827e-12,1.0,1.3817e-11,1.0,0.51942
0.86538,1.0,1.0,3.7711e-12,1.0,5.4435e-12,1.0,7.8491e-12,1.0,0.64721
0.86538,1.0,1.0,6.3279e-12,1.0,0.47224,1.0,2.4021e-12,1.0,0.86184
0.86538,1.0,1.0,3.9564e-12,1.0,5.711e-12,1.0,8.2347e-12,1.0,0.83285
0.86538,1.0,1.0,8.8269e-12,1.0,0.048154,1.0,3.3507e-12,1.0,0.3904
0.86538,1.0,1.0,1.0577e-11,1.0,0.1385,1.0,4.0152e-12,1.0,0.70895
0.86538,1.0,1.0,6.2995e-12,1.0,9.0932e-12,1.0,1.3112e-11,1.0,0.40663
0.86538,1.0,1.0,3.6914e-12,1.0,5.3284e-12,1.0,7.6831e-12,1.0,0.7552
0.86538,1.0,1.0,4.9025e-11,1.0,0.18125,1.0,1.861e-11,1.0,0.89865
0.86538,1.0,1.0,6.7269e-12,1.0,0.10967,1.0,2.5535e-12,1.0,0.83861
0.86538,1.0,1.0,3.5953e-11,1.0,0.37815,1.0,1.3648e-11,1.0,0.79591
0.86538,1.0,1.0,2.1589e-11,1.0,0.26817,1.0,8.1953e-12,1.0,0.77675
0.86538,1.0,1.0,1.2626e-11,1.0,0.077535,1.0,4.7929e-12,1.0,0.56113
0.86538,1.0,1.0,6.0842e-12,1.0,8.7824e-12,1.0,1.2663e-11,1.0,0.44334
0.86538,1.0,1.0,6.6757e-12,1.0,0.098901,1.0,2.5341e-12,1.0,0.60688
0.86538,1.0,1.0,1.1068e-11,1.0,0.3232,1.0,4.2014e-12,1.0,0.65745
0.86538,1.0,1.0,1.1606e-11,1.0,0.16517,1.0,4.4058e-12,1.0,0.52957
0.86538,1.0,1.0,2.3363e-11,1.0,0.01144,1.0,8.8686e-12,1.0,0.55913
0.86538,1.0,1.0,2.413e-11,1.0,0.010058,1.0,9.16e-12,1.0,0.38732
0.86538,1.0,1.0,6.2532e-12,1.0,9.0263e-12,1.0,1.3015e-11,1.0,0.39961
0.86538,1.0,1.0,6.4698e-12,1.0,9.339e-12,1.0,1.3466e-11,1.0,0.56733
0.86538,1.0,1.0,1.4868e-11,1.0,0.23011,1.0,5.6439e-12,1.0,0.7611
0.86538,1.0,1.0,8.7115e-12,1.0,0.14642,1.0,3.3069e-12,1.0,0.66008
0.86538,1.0,1.0,3.0743e-12,1.0,4.4377e-12,1.0,6.3988e-12,1.0,0.85597
0.86538,1.0,1.0,6.1646e-12,1.0,8.8984e-12,1.0,1.2831e-11,1.0,0.40046
0.86538,1.0,1.0,1.1113e-11,1.0,0.24909,1.0,4.2186e-12,1.0,0.62087
0.86538,1.0,1.0,3.4798e-12,1.0,5.023e-12,1.0,7.2427e-12,1.0,0.79131
0.86538,1.0,1.0,3.8766e-12,1.0,5.5957e-12,1.0,8.0686e-12,1.0,0.66202
0.86538,1.0,1.0,5.9735e-12,1.0,0.33422,1.0,2.2675e-12,1.0,0.85377
0.86538,1.0,1.0,9.7516e-12,1.0,0.26069,1.0,3.7017e-12,1.0,0.70363
0.86538,1.0,1.0,6.2828e-12,1.0,0.27559,1.0,2.385e-12,1.0,0.74342
0.86538,1.0,1.0,3.1537e-11,1.0,0.15241,1.0,1.1972e-11,1.0,0.89544
0.86538,1.0,1.0,6.3779e-12,1.0,9.2064e-12,1.0,1.3275e-11,1.0,0.42882
0.86538,1.0,1.0,6.6481e-12,1.0,9.5964e-12,1.0,1.3837e-11,1.0,0.47796
0.86538,1.0,1.0,6.426e-12,1.0,9.2758e-12,1.0,1.3375e-11,1.0,0.47222
0.86538,1.0,1.0,1.5435e-11,1.0,0.66906,1.0,5.8591e-12,1.0,0.81507
0.86538,1.0,1.0,4.1319e-12,1.0,5.9643e-12,1.0,8.6e-12,1.0,0.68886
0.86538,1.0,1.0,4.8329e-11,1.0,0.37465,1.0,1.8346e-11,1.0,0.46261
0.86538,1.0,1.0,6.3088e-12,1.0,0.054298,1.0,2.3948e-12,1.0,0.82685
0.86538,1.0,1.0,4.5968e-11,1.0,0.42328,1.0,1.7449e-11,1.0,0.63107
0.86538,1.0,1.0,6.5641e-12,1.0,9.4751e-12,1.0,1.3662e-11,1.0,0.59595
0.86538,1.0,1.0,6.5914e-12,1.0,9.5146e-12,1.0,1.3719e-11,1.0,0.58709
0.86538,1.0,1.0,1.2651e-11,1.0,0.34022,1.0,4.8025e-12,1.0,0.72284
0.86538,1.0,1.0,7.6744e-12,1.0,0.22807,1.0,2.9132e-12,1.0,0.66681
0.86538,1.0,1.0,7.3717e-12,1.0,0.063706,1.0,2.7983e-12,1.0,0.69411
0.86538,1.0,1.0,6.3519e-12,1.0,9.1689e-12,1.0,1.3221e-11,1.0,0.35824
0.86538,1.0,1.0,5.0653e-11,1.0,0.45058,1.0,1.9228e-11,1.0,0.8164
0.86538,1.0,1.0,1.237e-11,1.0,0.15459,1.0,4.6959e-12,1.0,0.46694
0.86538,1.0,1.0,2.3054e-11,1.0,0.0090439,1.0,8.7516e-12,1.0,0.71602
0.86538,1.0,1.0,1.1059e-11,1.0,0.00039354,1.0,4.1979e-12,1.0,0.6765
0.86538,1.0,1.0,7.5984e-12,1.0,0.53805,1.0,2.8844e-12,1.0,0.47676
0.86538,1.0,1.0,6.5625e-12,1.0,9.4728e-12,1.0,1.3659e-11,1.0,0.58576
0.86538,1.0,1.0,1.5621e-11,1.0,0.59899,1.0,5.9297e-12,1.0,0.57213
0.86538,1.0,1.0,3.2993e-11,1.0,0.015937,1.0,1.2524e-11,1.0,0.58208
0.86538,1.0,1.0,4.0975e-12,1.0,5.9147e-12,1.0,8.5284e-12,1.0,0.66652
0.86538,1.0,1.0,1.7707e-11,1.0,0.1684,1.0,6.7215e-12,1.0,0.85244
0.86538,1.0,1.0,3.6607e-11,1.0,0.014278,1.0,1.3896e-11,1.0,0.6655
0.86538,1.0,1.0,1.0809e-11,1.0,0.17415,1.0,4.1031e-12,1.0,0.45918
0.86538,1.0,1.0,9.3845e-12,1.0,0.044274,1.0,3.5624e-12,1.0,0.62378
0.86538,1.0,1.0,6.4791e-12,1.0,0.31399,1.0,2.4595e-12,1.0,0.63968
0.86538,1.0,1.0,1.1759e-11,1.0,0.17234,1.0,4.4636e-12,1.0,0.55545
0.86538,1.0,1.0,2.8487e-11,1.0,0.09237,1.0,1.0814e-11,1.0,0.62475
0.86538,1.0,1.0,6.2126e-12,1.0,0.022312,1.0,2.3583e-12,1.0,0.62943
0.86538,1.0,1.0,1.2884e-11,1.0,0.070985,1.0,4.891e-12,1.0,0.41671
0.86538,1.0,1.0,1.2875e-11,1.0,0.067483,1.0,4.8874e-12,1.0,0.47564
0.86538,1.0,1.0,8.4284e-12,1.0,0.037716,1.0,3.1994e-12,1.0,0.64592
0.86538,1.0,1.0,4.0973e-12,1.0,5.9143e-12,1.0,8.528e-12,1.0,0.67452
0.86538,1.0,1.0,4.0482e-12,1.0,5.8434e-12,1.0,8.4258e-12,1.0,0.629
0.86538,1.0,1.0,3.7001e-11,1.0,0.18665,1.0,1.4046e-11,1.0,0.83389
0.86538,1.0,1.0,6.4577e-12,1.0,9.3215e-12,1.0,1.3441e-11,1.0,0.46667
